"","baseMean","log2FoldChange","lfcSE","pvalue","padj","Genes","Sig","Labl"
"Rap1gds1",2033.65739952902,-0.0596125040774289,0.0457610599060373,0.213260283641816,0.399673764782573,"Rap1gds1","No",NA
"Gm14117",15.3430355179789,0.030297157282765,0.19485829732299,0.213449991888137,0.399992890050501,"Gm14117","No",NA
"Coro1a",54.8519099637695,0.126339455076718,0.193776506345196,0.213563649306814,0.400169455367492,"Coro1a","No",NA
"Flt3l",127.801716819621,0.120929450040341,0.123042671607197,0.213632847941828,0.400262690533651,"Flt3l","No",NA
"Gm42900",6.67819549458979,-0.10498202852423,0.204457885318867,0.21372972933116,0.400355350874085,"Gm42900","No",NA
"Jmjd6",555.274019440275,0.0786288411072676,0.0676750814483533,0.213724248054238,0.400355350874085,"Jmjd6","No",NA
"Olfr152",4.36170789988283,0.0874487137859954,0.205417714526059,0.213740639021222,0.400355350874085,"Olfr152","No",NA
"Card6",197.457992842532,0.130121558436778,0.148165461997879,0.213838002980986,0.400501286580145,"Card6","No",NA
"Gm37499",9.65586176824081,0.108034950039871,0.20585547695563,0.213972394316564,0.400716538710545,"Gm37499","No",NA
"Tspan7",2490.1649183701,-0.0912678783327057,0.0816440588467841,0.214028737846021,0.400785601046996,"Tspan7","No",NA
"Olfr478",2.70752985820209,-0.0441085486020738,0.196715622129096,0.214082470203249,0.400849761641934,"Olfr478","No",NA
"Gm50403",3.94179633956055,0.102995474738096,0.206232519212229,0.214130839081149,0.400867416424967,"Gm50403","No",NA
"Tmco1",2870.82331910363,0.0514813359412013,0.042839089641077,0.214115190053564,0.400867416424967,"Tmco1","No",NA
"Taf13",1058.34359241407,-0.0756871347194195,0.0650060993196914,0.214175684490127,0.400906819519617,"Taf13","No",NA
"Tfe3",1375.14461123636,-0.069172258896012,0.0585956678603293,0.214190830769624,0.400906819519617,"Tfe3","No",NA
"Gm47797",7.86760731513267,-0.123837558792746,0.197344429496904,0.214223519037004,0.400931554718015,"Gm47797","No",NA
"Gm23027",4.12063761023037,0.0822040615129414,0.204198255376202,0.214333216388836,0.400966507876723,"Gm23027","No",NA
"Gm36161",12.2864102431801,0.103216960700972,0.202887738474505,0.214359043770901,0.400966507876723,"Gm36161","No",NA
"Plet1os",2.17024160053529,-0.0698079013694137,0.206041297405746,0.214309141636264,0.400966507876723,"Plet1os","No",NA
"Rsad2",326.125539751852,-0.1324012105782,0.166898152806359,0.214297612902256,0.400966507876723,"Rsad2","No",NA
"Spon1",7775.21196030995,0.129363062503294,0.147266494975749,0.214284549519101,0.400966507876723,"Spon1","No",NA
"Zfyve9",1140.54665483892,0.0696425993367601,0.0590570748710466,0.214356524660853,0.400966507876723,"Zfyve9","No",NA
"Tnip3",25.4344173565668,-0.126618215058718,0.192626434723545,0.214594630626578,0.401370716748784,"Tnip3","No",NA
"Atp5g2",397.632563747463,0.103731388220219,0.0994534696606361,0.214649154439958,0.40143622860971,"Atp5g2","No",NA
"Ptbp3",2951.0139576644,0.0861160069398816,0.0757737238001074,0.214711131878549,0.401515667052447,"Ptbp3","No",NA
"Olfr78",2.14669807498302,0.0509079832940738,0.198282081398584,0.214774329391636,0.401597372431604,"Olfr78","No",NA
"Osbpl5",1034.67181741071,-0.0780006170883388,0.0713555546565313,0.214818843103949,0.401644130100545,"Osbpl5","No",NA
"Gm47438",7.1982621580794,0.115996797521255,0.201970838736418,0.215024087282605,0.401918377944761,"Gm47438","No",NA
"Stx17",1794.54201429172,-0.0843735421615446,0.0735142497928966,0.21500198897081,0.401918377944761,"Stx17","No",NA
"Vwa5b2",2.36277067210478,-0.064017097880272,0.201033451647257,0.215019607387107,0.401918377944761,"Vwa5b2","No",NA
"Hlcs",959.752512842026,0.0778354553616241,0.0661226960336219,0.215107816035668,0.402038382748581,"Hlcs","No",NA
"Wdr11",1633.4859394173,0.0500448170953804,0.0413532657721507,0.215218839234794,0.402209374694125,"Wdr11","No",NA
"Gm28320",3.05546705583364,0.0797394461473823,0.203254388195962,0.215256845121454,0.40223537443318,"Gm28320","No",NA
"Nrxn2",8.23697126557781,-0.0958885556227032,0.202972777527748,0.215271824317801,0.40223537443318,"Nrxn2","No",NA
"Enpp4",825.1269930223,0.074349159983124,0.0632871107325655,0.215353504804899,0.402347945389005,"Enpp4","No",NA
"Steap2",209.116034796825,0.107873334085423,0.202714218681652,0.215371154797816,0.402347945389005,"Steap2","No",NA
"A3galt2",5.02643300030537,-0.0952857848465206,0.205974207348419,0.215450245755321,0.402378938979533,"A3galt2","No",NA
"Gm37903",5.67908022900636,0.088747425082437,0.205016183679433,0.21545063984417,0.402378938979533,"Gm37903","No",NA
"Gm38123",3.65479810434929,0.096710169822581,0.205877187958125,0.215409141899984,0.402378938979533,"Gm38123","No",NA
"Hotairm1",28.6248914088316,-0.130579886960118,0.180225745573391,0.215475827703038,0.402378938979533,"Hotairm1","No",NA
"Src",465.580649546964,-0.131093177249838,0.157204775448029,0.215485462197695,0.402378938979533,"Src","No",NA
"Gm6899",10.7848343876376,0.132550825244955,0.178818907490331,0.215544906060688,0.402453438912081,"Gm6899","No",NA
"Gm36737",2.90850149872712,-0.0832995021744181,0.203668852694617,0.215639852029118,0.402594206875908,"Gm36737","No",NA
"Atg2b",1407.56177786803,0.0652887009602858,0.0547588206982743,0.215679918596041,0.402595996733806,"Atg2b","No",NA
"Tfeb",396.845266770504,0.10018962624731,0.0920965771079362,0.215670570847884,0.402595996733806,"Tfeb","No",NA
"Gm45469",7.05270695863135,-0.0878959926242612,0.204532430565021,0.215700307562982,0.402597555290929,"Gm45469","No",NA
"Gm12932",2.47176699924192,0.0786109972461335,0.2032275718021,0.215852468789237,0.402845039875055,"Gm12932","No",NA
"Dsg2",6.53327121352855,-0.116798348593975,0.202139657223716,0.215881465827789,0.402862639348168,"Dsg2","No",NA
"9030025P20Rik",221.081270747781,0.0945763642771165,0.0853020579635991,0.216022132483852,0.402942533584892,"9030025P20Rik","No",NA
"B3gnt5",5.83756848180119,0.0850404764933895,0.203181359649668,0.215948548213838,0.402942533584892,"B3gnt5","No",NA
"Eif3a",10701.625286226,0.0537951762750045,0.044713033580027,0.21602074643798,0.402942533584892,"Eif3a","No",NA
"Snora78",5.17597556579058,0.0934724199952701,0.20462476795147,0.216006205110105,0.402942533584892,"Snora78","No",NA
"Stk35",1271.52966736711,0.0887460862695485,0.0851247451112975,0.216000141567782,0.402942533584892,"Stk35","No",NA
"Wdyhv1",221.012582058354,0.0882099149503918,0.0781382886110979,0.216110926426399,0.403071642738756,"Wdyhv1","No",NA
"4930466K18Rik",6.61737317947314,-0.116525624255257,0.20113651174219,0.216297782333885,0.403313280496944,"4930466K18Rik","No",NA
"4930583P06Rik",2.21579843479527,-0.0578351668879779,0.198838752163021,0.216318838045935,0.403313280496944,"4930583P06Rik","No",NA
"Gm10997",5.96705239941986,0.113976710959401,0.20387126542732,0.216302742343935,0.403313280496944,"Gm10997","No",NA
"Trim41",1588.30846976945,0.0776874310727997,0.0703326081677393,0.216312419858732,0.403313280496944,"Trim41","No",NA
"Trappc11",1509.36729205197,-0.0496451715255915,0.0408219555538561,0.216356811666326,0.403347554816913,"Trappc11","No",NA
"Slc3a2",4610.96858638515,0.0795151413753471,0.0700976984975459,0.216477699440137,0.403536383320325,"Slc3a2","No",NA
"Gm32591",10.3971720777284,-0.0743142137164642,0.202263812660513,0.216593432548032,0.403679024416714,"Gm32591","No",NA
"Mettl8",261.429471941561,0.0912944531278859,0.0818424457105955,0.216588869133603,0.403679024416714,"Mettl8","No",NA
"AW011738",38.3950564709564,0.132094660788241,0.164324468370764,0.216614433361596,0.403681622780766,"AW011738","No",NA
"Tmsb10",866.043109994929,-0.107464894261367,0.113375344442691,0.216700807627473,0.403806039301479,"Tmsb10","No",NA
"Gm31747",1.68049244752305,0.0635051795888499,0.200674119707567,0.216774731867959,0.403876139460947,"Gm31747","No",NA
"Rapgefl1",25.7571289921423,-0.131576430884001,0.174743195823215,0.216875739369578,0.403876139460947,"Rapgefl1","No",NA
"Rasgrp2",783.992205303593,-0.128486762329575,0.146936797462779,0.216825617862746,0.403876139460947,"Rasgrp2","No",NA
"Rnu3b1",7.62354456274642,0.127319398092635,0.191870435097031,0.216868678373205,0.403876139460947,"Rnu3b1","No",NA
"Rnu3b2",7.62354456274642,0.127319398092635,0.191870435097031,0.216868678373205,0.403876139460947,"Rnu3b2","No",NA
"Rnu3b3",7.62354456274642,0.127319398092635,0.191870435097031,0.216868678373205,0.403876139460947,"Rnu3b3","No",NA
"Rnu3b4",7.62354456274642,0.127319398092635,0.191870435097031,0.216868678373205,0.403876139460947,"Rnu3b4","No",NA
"Tasor",1125.75533157502,-0.0746568021005954,0.0647069826326327,0.216967466513891,0.404010415850095,"Tasor","No",NA
"Gm28551",2.83215375586557,-0.0432111657383118,0.196324298876604,0.216988765513048,0.404013537090626,"Gm28551","No",NA
"Gm50063",1.67746028409093,-0.0516270897033979,0.198396133940673,0.217052984210273,0.404077829904208,"Gm50063","No",NA
"Gm6733",2.86827474182512,-0.0719873442085156,0.202544900432842,0.217101799718313,0.404077829904208,"Gm6733","No",NA
"Kif23",28.4370991719365,-0.1264989073357,0.189932438469351,0.217091530112316,0.404077829904208,"Kif23","No",NA
"Polr1c",655.357196079924,0.0857678406888583,0.0786283143087596,0.21707584819678,0.404077829904208,"Polr1c","No",NA
"Gm43024",1.88293833714456,0.0568357824028598,0.198976784013108,0.217210806959211,0.404207637787708,"Gm43024","No",NA
"Gm47518",3.19030334876335,-0.0857860002020375,0.204675063385746,0.217197628384751,0.404207637787708,"Gm47518","No",NA
"Ndufb11",2340.71349462985,0.0559224252354222,0.0447775637633922,0.21733442555013,0.404364584100093,"Ndufb11","No",NA
"Stum",10.2685373777523,-0.128846329726706,0.187302625032404,0.217325328061432,0.404364584100093,"Stum","No",NA
"Lrrc58",9681.54607604942,0.0913009563976661,0.0792265203705116,0.217357989599059,0.404371884689168,"Lrrc58","No",NA
"Slc2a2",15.3837918264561,-0.115497201931241,0.199392337835868,0.217392015604697,0.404398645580512,"Slc2a2","No",NA
"Trpv3",62.7086430019536,-0.128912559210185,0.175204080249226,0.217482292891909,0.404530032374335,"Trpv3","No",NA
"Ebf3",1121.91741620618,-0.0973211822146362,0.0936387936940295,0.217558469649206,0.404635169973578,"Ebf3","No",NA
"2810002D19Rik",98.8742161976183,0.0895467039505391,0.0797755791483634,0.217604127085344,0.404683531077603,"2810002D19Rik","No",NA
"Cep120",1286.47239966261,0.0823672117019798,0.0725262747823937,0.217670779698889,0.40473020748587,"Cep120","No",NA
"Gm35406",15.8836327848066,0.132762856916605,0.173599787208064,0.217687669574474,0.40473020748587,"Gm35406","No",NA
"Spice1",154.435246300607,0.121792244112005,0.126698964593748,0.217688198440844,0.40473020748587,"Spice1","No",NA
"Ttc12",177.740680882378,-0.110715992198338,0.106717986264236,0.217709435945501,0.404733144621392,"Ttc12","No",NA
"Ldb2",57.1066070302214,-0.12906555925088,0.186658855880167,0.217838062489228,0.404935705000968,"Ldb2","No",NA
"Clcn6",596.832687507145,-0.0985746955755153,0.0928545036255216,0.217997985676771,0.405129590294126,"Clcn6","No",NA
"Gm21972",1.74362791787925,0.0249260352899388,0.194393733503434,0.217997114452574,0.405129590294126,"Gm21972","No",NA
"Gm42463",6.18400853912891,-0.106246998984255,0.204729128347176,0.218001395447502,0.405129590294126,"Gm42463","No",NA
"A230072E10Rik",22.5971454193734,0.12475171363245,0.194618247913201,0.218032913068937,0.405151592705446,"A230072E10Rik","No",NA
"Gm15894",18.0525565774026,0.129532754225157,0.17969202615064,0.218099194691682,0.40523818423491,"Gm15894","No",NA
"Gm30339",2.75780607218083,-0.0687609085745402,0.201366597858428,0.218143957935824,0.405263047751611,"Gm30339","No",NA
"Ndufv2",4122.51476549573,-0.0765106212398614,0.0657598742333865,0.218151943184764,0.405263047751611,"Ndufv2","No",NA
"Gm17067",3.2578420794334,-0.0893902920263857,0.204581684705282,0.218235349296994,0.405344844986541,"Gm17067","No",NA
"Gm33027",1.74499737831905,0.0531134271421395,0.198924480723699,0.218216653833785,0.405344844986541,"Gm33027","No",NA
"Ern1",521.293196651741,-0.0911973669058494,0.0822075805535586,0.218305145963405,0.405354257864476,"Ern1","No",NA
"Hikeshi",632.196942440646,0.0663678045169564,0.0555562263049786,0.218299099323363,0.405354257864476,"Hikeshi","No",NA
"Notch3",412.955065683619,-0.131453812735032,0.16328798185053,0.21830061976919,0.405354257864476,"Notch3","No",NA
"Parp9",1766.6896221271,0.0747702331579623,0.0655438267621537,0.218319168753178,0.405354257864476,"Parp9","No",NA
"Srp54c",2271.73726256849,-0.0483202701647694,0.0404030720190498,0.21834140613146,0.405358991058668,"Srp54c","No",NA
"Gm13509",2.64971939035858,0.0468336637068392,0.197647604622691,0.218392129875247,0.40541660463452,"Gm13509","No",NA
"Gm48353",4.47105767811897,-0.0806797329546172,0.203384298836522,0.218422886049079,0.405437143965424,"Gm48353","No",NA
"Ift122",530.946447901137,0.114096130336373,0.117319964301097,0.218470756392246,0.405489444096272,"Ift122","No",NA
"Gm44873",4.66982482593224,-0.0974688297011724,0.20540850112196,0.218501243524851,0.405509473853719,"Gm44873","No",NA
"Hecw2",58.2209382418491,-0.118294272781333,0.194122544151412,0.218621193556244,0.405695516370393,"Hecw2","No",NA
"Kif20b",28.387221462024,-0.11523425844993,0.199759668819375,0.218741882050222,0.405882895595893,"Kif20b","No",NA
"Gm17753",2.88785334827664,-0.0912419518221896,0.20518173437477,0.218867129484028,0.406042109294166,"Gm17753","No",NA
"Gm33111",3.98258749376535,-0.0648140015698957,0.199353477638013,0.218855074451725,0.406042109294166,"Gm33111","No",NA
"Gm17334",10.2431217941394,0.116512064584794,0.20018292037658,0.218931776131728,0.406125447227331,"Gm17334","No",NA
"Gm15535",14.5761968810949,0.0957629927972091,0.203619916955217,0.218981058042089,0.406180270633204,"Gm15535","No",NA
"Pelp1",1327.85521659975,-0.0705467980883574,0.0607501791984498,0.21907922348861,0.406325748347626,"Pelp1","No",NA
"Gm23318",2.60189686397377,0.0711582476082295,0.202347875932956,0.219114471794157,0.40632673544952,"Gm23318","No",NA
"Mir7087",7.09612195694072,0.0663231712536504,0.20018661680086,0.219119225979699,0.40632673544952,"Mir7087","No",NA
"Cdk16",4929.58922800394,-0.0426243945682553,0.0342006551537132,0.219183267482263,0.406408888165734,"Cdk16","No",NA
"Azin1",3217.93006837043,-0.0736316971473616,0.0546987109141153,0.219229956223156,0.406429499033858,"Azin1","No",NA
"Rhot2",1183.59563591277,0.0725503462059235,0.0625307583931111,0.21923386353247,0.406429499033858,"Rhot2","No",NA
"Serpinb1a",36.2978337480056,-0.112165160909659,0.201505366208081,0.219268226210517,0.406435238323465,"Serpinb1a","No",NA
"Sidt1",1.97336571147031,0.0526720165080073,0.198726987963966,0.219276440200935,0.406435238323465,"Sidt1","No",NA
"Gm47856",4.05817149146408,0.0759054932319232,0.201918536559221,0.219352807686709,0.406540188807423,"Gm47856","No",NA
"Cttn",4209.49452230379,-0.0416757756389887,0.0345077431634999,0.219439723301045,0.406664668140883,"Cttn","No",NA
"Cfap97d2",6.6273254499254,0.107203673081921,0.204517131925207,0.219490547258444,0.40669274762569,"Cfap97d2","No",NA
"Gm2897",3.96293821338763,-0.0769620318142601,0.203098128926385,0.219494381058656,0.40669274762569,"Gm2897","No",NA
"V1ra8",1.79346434232546,0.0750844783968964,0.203127468609255,0.219590144530544,0.406833572009302,"V1ra8","No",NA
"Armh3",768.915828507521,-0.0527491992743765,0.0408422076180454,0.219661603067571,0.406899180815513,"Armh3","No",NA
"Epm2aip1",1116.09837748787,-0.070995556082388,0.0611504375170618,0.219665083042617,0.406899180815513,"Epm2aip1","No",NA
"Hoxa2",29.9782838470679,0.128372954936228,0.178684015323706,0.219696297207007,0.406920390715641,"Hoxa2","No",NA
"Tc2n",5.38404049748757,0.0963197959330165,0.204293110159651,0.219759028824664,0.406963360718744,"Tc2n","No",NA
"Vmn1r174",3.45722100183294,0.0866760946398589,0.204174653568184,0.219739948424189,0.406963360718744,"Vmn1r174","No",NA
"Tgfbr3l",77.0943047949452,-0.129557392063512,0.154583845367513,0.219902459222106,0.407192349395085,"Tgfbr3l","No",NA
"Ncapg",6.24955195493739,-0.0896057251758232,0.204885990132177,0.219953844851599,0.407250873349782,"Ncapg","No",NA
"AI182371",20.6244748746911,-0.123378570873604,0.193292374648422,0.220048019894839,0.407258263664555,"AI182371","No",NA
"Bcl2l15",3.58459866008949,-0.0703631173894924,0.201885443155633,0.220008022120567,0.407258263664555,"Bcl2l15","No",NA
"Duox1",3.19670167629021,-0.0841881290707792,0.204076019843642,0.220031692618709,0.407258263664555,"Duox1","No",NA
"Eif2b3",1020.42085090164,0.0828705175488523,0.0697657805473091,0.220006160691507,0.407258263664555,"Eif2b3","No",NA
"Olfr1463",2.47684273409105,0.073901541736957,0.203341367899547,0.220056738222749,0.407258263664555,"Olfr1463","No",NA
"Zfp385b",66.9554911236541,-0.125843420472139,0.140368904482946,0.22012232993439,0.407343038919571,"Zfp385b","No",NA
"P4hb",10189.5847166931,-0.0503045362388459,0.0423387593899577,0.220256439794178,0.407554582450106,"P4hb","No",NA
"Cpt2",4856.04280193084,-0.0934035694143513,0.0887140460495168,0.220308717813876,0.407614682878316,"Cpt2","No",NA
"Saa2",58.7082845373047,-0.11437669300303,0.198540085278285,0.220355674523007,0.407664927913935,"Saa2","No",NA
"Gm28035",215.092257228759,0.124542508089581,0.134774400550098,0.220385621658127,0.407675600078606,"Gm28035","No",NA
"Gm36963",23.4199491607454,0.12254439790639,0.194777122576539,0.220401044464275,0.407675600078606,"Gm36963","No",NA
"Gm15834",3.38917041343155,0.086600765526123,0.204621695226908,0.220430824924818,0.407676079617415,"Gm15834","No",NA
"Gm37289",3.89713676367534,-0.0652485626111822,0.200179991036547,0.220440905064873,0.407676079617415,"Gm37289","No",NA
"Helt",2.81819509747801,-0.0510876940402399,0.197378991162259,0.22046912904664,0.407691656003347,"Helt","No",NA
"Nrg4",1829.06590787582,0.109246602714484,0.10488316587813,0.220557217208109,0.407781298949152,"Nrg4","No",NA
"Ttbk1",5.75679858359808,0.0903748853926938,0.204723071778467,0.220550183489339,0.407781298949152,"Ttbk1","No",NA
"Tube1",22.0395116873351,-0.129581791456839,0.177762179658405,0.220597942765163,0.407819973385286,"Tube1","No",NA
"Pdcd2l",235.18430322945,0.0875607622097107,0.0783716980206647,0.220650938900178,0.407881323488576,"Pdcd2l","No",NA
"B430319H21Rik",21.3879370981487,0.127399861495537,0.187987327752599,0.220714975356672,0.40792644772159,"B430319H21Rik","No",NA
"Gm45718",9.88221516235107,-0.128604962380537,0.186436152780937,0.220712801099661,0.40792644772159,"Gm45718","No",NA
"Gm49355",4.6240627049201,0.0735209786633275,0.201933056584455,0.220771195002802,0.407957111282776,"Gm49355","No",NA
"Tmc2",1.84650222995985,-0.0613489851028737,0.200116133509173,0.220757435552623,0.407957111282776,"Tmc2","No",NA
"Polr3b",701.271174242582,-0.061956957732768,0.0527780181762551,0.220845375172129,0.408057563440632,"Polr3b","No",NA
"Mboat7",1230.16155859633,0.0704096257935729,0.0607051264072632,0.220896780714364,0.408115920506823,"Mboat7","No",NA
"Ren1",1.9177997507239,0.0590506593036952,0.199692183129355,0.220961218939385,0.408198343359623,"Ren1","No",NA
"Gm42572",7.99482546310659,-0.117546970342391,0.200073522765524,0.221029924279644,0.408288633679669,"Gm42572","No",NA
"Gm47121",6.55289487515048,0.0944393846919199,0.204811822682909,0.22108774350649,0.408358800668802,"Gm47121","No",NA
"Dock8",413.97957219925,-0.103650910989057,0.202530183436299,0.221162207038142,0.408441716937183,"Dock8","No",NA
"Gm48740",11.0415905999191,-0.124265202017695,0.191724639421021,0.221192148421467,0.408441716937183,"Gm48740","No",NA
"Pgap2",864.640490154495,0.0655160151363411,0.0560746579891523,0.221188929870019,0.408441716937183,"Pgap2","No",NA
"Fbln2",389.476310340842,-0.118660444502481,0.194952520810527,0.221364339032526,0.408659119560634,"Fbln2","No",NA
"Gm49450",7.40735515958377,-0.0276376688213784,0.194875471078855,0.22136545060088,0.408659119560634,"Gm49450","No",NA
"S1pr3",84.3739312443042,-0.130260926888183,0.171803558378302,0.221369428357849,0.408659119560634,"S1pr3","No",NA
"Zfp280d",498.404187022066,0.089947146695399,0.0826196579234117,0.221420679369709,0.408717085130261,"Zfp280d","No",NA
"Zeb1",1104.08128031633,0.0929791349336609,0.0792971454801124,0.221497235289402,0.408821746066651,"Zeb1","No",NA
"AI661453",4.77602325174387,0.0804015232623347,0.202489470850135,0.221568562197695,0.408886359894149,"AI661453","No",NA
"Gm3248",1.69410075195902,-0.0611119597279415,0.200227394257173,0.221571961597893,0.408886359894149,"Gm3248","No",NA
"Gm6611",13.8820168976641,0.125950157697551,0.188639881751814,0.221627893514719,0.408916273821538,"Gm6611","No",NA
"Kctd12",1124.70561457826,-0.104876979683928,0.103338149206483,0.221609783633435,0.408916273821538,"Kctd12","No",NA
"Gm38320",4.06718038068732,0.103628233350238,0.204659481733854,0.221681893450481,0.4089792566534,"Gm38320","No",NA
"Olfr859",5.07245267625659,-0.104079871069308,0.203847058683675,0.22185324596179,0.409258711684194,"Olfr859","No",NA
"Col22a1",7.36675338074,0.0571102014412707,0.197766567462399,0.221953822495421,0.409407565970098,"Col22a1","No",NA
"Tmem243",824.934606904211,-0.0774541888037298,0.0682443679190988,0.221996187308103,0.409449028082643,"Tmem243","No",NA
"Gm43668",25.6404206660625,-0.12560155009932,0.139940243379848,0.22205847651192,0.40948258532326,"Gm43668","No",NA
"Gm43775",10.4455256524071,-0.121141316012772,0.194016435227988,0.222074046710356,0.40948258532326,"Gm43775","No",NA
"Has1",79.5633497480524,-0.130307075026981,0.16591365392304,0.222066664757696,0.40948258532326,"Has1","No",NA
"Gm32443",3.7204966996024,-0.0849381508742498,0.203481632449437,0.222228368509282,0.40973044499307,"Gm32443","No",NA
"Mrpl21",670.519917736837,-0.064455624055676,0.0550716436723217,0.222257014294127,0.40974656763089,"Mrpl21","No",NA
"Gm43953",1.65778886041758,-0.0683003398644836,0.201596235064591,0.222364038810623,0.409858512440164,"Gm43953","No",NA
"Lrrc46",11.2848574450333,0.107062539255778,0.203060113379353,0.222348238678013,0.409858512440164,"Lrrc46","No",NA
"Prrc1",1513.24412388591,0.0880037504311544,0.0795272977210298,0.222377456042988,0.409858512440164,"Prrc1","No",NA
"Gm47847",4.00903076141162,0.0920787244671347,0.205031102107354,0.222436537381519,0.409930707854286,"Gm47847","No",NA
"Fetub",7.744879933908,0.104119272422431,0.203524878553732,0.222520888263425,0.409976068765608,"Fetub","No",NA
"Gm37123",41.6762016168528,0.123876874009993,0.134734117088363,0.222513964933017,0.409976068765608,"Gm37123","No",NA
"R3hdm2",3208.6447084015,0.0615176529367487,0.0511106538266534,0.222490121385768,0.409976068765608,"R3hdm2","No",NA
"Piwil2",8.78779636618737,-0.0915812031790816,0.201805298009835,0.222590203709152,0.410067081618444,"Piwil2","No",NA
"Med13l",2042.95934289087,-0.0742449063503298,0.0659187928570088,0.222627769229047,0.410099592078094,"Med13l","No",NA
"Mocs2",3826.79148800612,-0.0865314613370019,0.0778968842763684,0.222697628365501,0.410191579031786,"Mocs2","No",NA
"Gm2027",5.84540073222236,-0.0779785695676784,0.202759197977663,0.222746243953764,0.41021994946796,"Gm2027","No",NA
"Pet117",35.1671336952279,0.0924768669611388,0.204121086265261,0.222752879452707,0.41021994946796,"Pet117","No",NA
"Zfp770",197.668528032051,-0.10799488390176,0.10233204101587,0.222804684085727,0.410278654918258,"Zfp770","No",NA
"Gm44045",1.78674654871426,0.0611199794802863,0.199847283037342,0.222845374423375,0.410316885530574,"Gm44045","No",NA
"Drc1",18.323523843955,-0.129696517210181,0.17457701583109,0.222895236354053,0.410371995108075,"Drc1","No",NA
"Tcf3",943.416836890484,-0.0639601674083298,0.0593535603291497,0.222929102991294,0.410397648559348,"Tcf3","No",NA
"Gm26887",5.95685050284956,-0.0924362357309955,0.203413952173906,0.222955581087143,0.410409696826391,"Gm26887","No",NA
"Adam4",9.58110992998304,0.113418892350142,0.201018054815962,0.223104945696433,0.410647928387615,"Adam4","No",NA
"Mier2",471.564282994217,0.0937987934519968,0.0856893397037609,0.223147157276693,0.410688908659142,"Mier2","No",NA
"Jrk",57.9414744257951,0.112855641387802,0.112709333958276,0.223241162990778,0.410825197069818,"Jrk","No",NA
"Itsn2",1655.80339206886,-0.0684146534002709,0.059225780338793,0.223270574415279,0.410842600467975,"Itsn2","No",NA
"Plekha8",278.515050795967,-0.0774381395757959,0.0681798047810062,0.223305321168148,0.410869817473727,"Plekha8","No",NA
"Pop4",558.945254862113,0.0725357800974619,0.0638065127921501,0.223330409632318,0.410879260470002,"Pop4","No",NA
"Gm45073",1.71021227594703,-0.0479221805455764,0.197567198700336,0.223404366224261,0.410978600445972,"Gm45073","No",NA
"Lamtor2",2609.03344295942,0.0555613201134953,0.0470627854215547,0.223458352042817,0.411041187367958,"Lamtor2","No",NA
"Pfdn4",188.573259982315,-0.101640435590596,0.0969042421864498,0.223581985885842,0.411231865946364,"Pfdn4","No",NA
"Gm42671",2.64600061473277,-0.0759605584549215,0.202785487663482,0.223623569238266,0.411271609383354,"Gm42671","No",NA
"Olfr1",3.14107883746824,-0.0675449383296016,0.201396288417126,0.2236469137828,0.411277805276355,"Olfr1","No",NA
"Snx29",223.984402997414,-0.105671968778326,0.102307042728232,0.223712666425622,0.411361979908647,"Snx29","No",NA
"Trdmt1",112.681859037453,-0.114826428451576,0.11763831357329,0.223734079203578,0.411364614817153,"Trdmt1","No",NA
"Psmb2",2126.96656936188,-0.064117827442191,0.0539079672116708,0.223782115154054,0.411416195098386,"Psmb2","No",NA
"Farsa",778.744870571446,-0.0752620029356522,0.0660963513098169,0.223936931780492,0.411627309028528,"Farsa","No",NA
"Gm37822",3.46456630143125,0.0733074495491524,0.202010012912011,0.223921286710314,0.411627309028528,"Gm37822","No",NA
"Agpat1",2678.15245017681,-0.0601579240012673,0.0511361605474524,0.223969135783613,0.411649753316265,"Agpat1","No",NA
"Cmtm7",40.5249199941927,0.122880539172225,0.132857376188032,0.224005139023066,0.411679175876631,"Cmtm7","No",NA
"Per1",3398.09924928241,-0.125833323578072,0.148411021192087,0.224112237720554,0.411839241559129,"Per1","No",NA
"Bbs5",143.889430678705,0.101775823014287,0.0967412870411968,0.224277090565628,0.412039031388856,"Bbs5","No",NA
"Gstm7",256.546685135127,0.106368405477638,0.102267616575453,0.224280995909219,0.412039031388856,"Gstm7","No",NA
"Itpr3",47.6126711852565,-0.129553671183431,0.167987898097599,0.224266843809635,0.412039031388856,"Itpr3","No",NA
"Wfikkn2",8.27472693772267,-0.0841951803764911,0.202715891691598,0.224415031715833,0.412248491077559,"Wfikkn2","No",NA
"Gm37563",2.02743837017984,-0.0561741974591373,0.198837380730812,0.224440248402875,0.41225803143606,"Gm37563","No",NA
"Ccnk",889.827399544844,-0.0750367661277819,0.0659522836543252,0.224506837912359,0.412343558053306,"Ccnk","No",NA
"Cblb",1244.26962132068,0.100182320612227,0.0950055837051385,0.224602929025475,0.412443569028251,"Cblb","No",NA
"E030018B13Rik",4.72153565509649,-0.0861082749720294,0.203503321698327,0.224593104436446,0.412443569028251,"E030018B13Rik","No",NA
"Gm43910",4.40174665106725,0.0998322189718772,0.204478477361992,0.224621387124862,0.412443569028251,"Gm43910","No",NA
"Arhgef17",261.001284064401,0.123416823713523,0.136953000705595,0.224667013669796,0.412490560410864,"Arhgef17","No",NA
"1700029I15Rik",238.869591297046,-0.122022184350446,0.136213481630648,0.224921438771859,0.412847241051422,"1700029I15Rik","No",NA
