"","baseMean","log2FoldChange","lfcSE","pvalue","padj","Genes","Sig","Labl"
"",97485.6233280159,9.50324089458574e-06,0.0014426525285944,0.14296736567386,0.965138818756704,"","No",NA
"0610005C13Rik",9.05359528236833,5.08252247977954e-07,0.0014426898212708,0.794833489854074,NA,"0610005C13Rik",NA,NA
"0610006L08Rik",0.213120573009368,-1.30003637820976e-07,0.00144269501270727,0.710326354477834,NA,"0610006L08Rik",NA,NA
"0610009B22Rik",622.429903980282,-6.33629722375228e-06,0.00144250480609347,0.594580921189466,0.975794708309648,"0610009B22Rik","No",NA
"0610009E02Rik",17.0322783387962,9.56202427397114e-08,0.00144268242503551,0.975906022082181,0.996852043958017,"0610009E02Rik","No",NA
"0610009L18Rik",104.295784558314,1.47839335325448e-05,0.00144268251426852,0.108852108019606,0.959528224506864,"0610009L18Rik","No",NA
"0610010F05Rik",1088.88980081406,-5.26236359078792e-06,0.00144259766087283,0.538925360125155,0.974614155286565,"0610010F05Rik","No",NA
"0610010K14Rik",376.977336434015,-1.05124178828904e-05,0.00144254361023981,0.868553324764577,0.991441354928433,"0610010K14Rik","No",NA
"0610012G03Rik",943.928655912569,4.33971382558e-06,0.00144232841541229,0.0499751633005919,0.959528224506864,"0610012G03Rik","No",NA
"0610025J13Rik",11.6752903979506,-2.47441865163578e-06,0.00144268634390314,0.416654594180022,NA,"0610025J13Rik",NA,NA
"0610030E20Rik",1006.03486744549,8.43998703213497e-06,0.00144258839199745,0.362628389355651,0.96988964270494,"0610030E20Rik","No",NA
"0610031O16Rik",2.94617408071939,1.47437200639198e-07,0.00144269289550602,0.907555890983788,NA,"0610031O16Rik",NA,NA
"0610033M10Rik",1.6234728803553,1.58593673186941e-09,0.00144269455357326,0.998799671788274,NA,"0610033M10Rik",NA,NA
"0610038B21Rik",9.47905052812881,1.39327776716918e-06,0.00144268897447266,0.517569765539178,NA,"0610038B21Rik",NA,NA
"0610039K10Rik",1.0675343732493,-3.48221924471814e-07,0.00144269443570397,0.598675454149543,NA,"0610039K10Rik",NA,NA
"0610040B10Rik",68.3264145886493,5.48911540471802e-08,0.00144265144743118,0.99176036291501,0.99850441893139,"0610040B10Rik","No",NA
"0610040F04Rik",0.397984541100949,-1.03861354272437e-07,0.00144269470384554,0.857228382433617,NA,"0610040F04Rik",NA,NA
"0610040J01Rik",1.12221888854261,3.12150047402464e-08,0.00144269435082029,0.963340929461534,NA,"0610040J01Rik",NA,NA
"0610043K17Rik",38.6393156745581,-8.3897972282386e-07,0.00144268289212356,0.775107805043621,0.989380836054069,"0610043K17Rik","No",NA
"1010001B22Rik",31.2281481761418,1.22964586008766e-07,0.00144267963699896,0.701309609220606,0.98167241788083,"1010001B22Rik","No",NA
"1010001N08Rik",61.4242732483427,2.33380100728589e-06,0.00144267698085884,0.52929666786722,0.974614155286565,"1010001N08Rik","No",NA
"1110002E22Rik",1.02022021367581,1.73603141619829e-07,0.00144269479138143,0.576595239132537,NA,"1110002E22Rik",NA,NA
"1110002J07Rik",2.21904216889806,2.22462289190335e-07,0.00144269349912736,0.828086317050212,NA,"1110002J07Rik",NA,NA
"1110002L01Rik",214.183149023751,-1.75640241662714e-06,0.00144260324050597,0.828890297772798,0.989380836054069,"1110002L01Rik","No",NA
"1110003F10Rik",15.4607428960041,-3.73400783497908e-07,0.00144268254334564,0.899937122115487,NA,"1110003F10Rik",NA,NA
"1110004F10Rik",2052.46842073119,-3.07849805053734e-05,0.00144252074737316,0.99972335493912,0.999902153603949,"1110004F10Rik","No",NA
"1110006O24Rik",47.5696272081581,-3.40192417505413e-06,0.00144266088873435,0.973128117014257,0.99684326279505,"1110006O24Rik","No",NA
"1110008P14Rik",939.259509609512,-2.15662279139289e-06,0.00144264721935228,0.714617384406438,0.984375728988241,"1110008P14Rik","No",NA
"1110012L19Rik",391.233354202505,1.02547474393104e-05,0.00144263566734031,0.584803023005313,0.975794708309648,"1110012L19Rik","No",NA
"1110013H19Rik",24.4743195435504,2.16394330595085e-07,0.00144267054971399,0.959939798596822,0.99459442091024,"1110013H19Rik","No",NA
"1110017D15Rik",0.339033157924881,-1.60703958176585e-07,0.00144269492423835,0.763255955759706,NA,"1110017D15Rik",NA,NA
"1110018N20Rik",134.637202261533,-1.26308546674095e-05,0.00144267171767411,0.0207722561969606,0.959528224506864,"1110018N20Rik","No",NA
"1110019D14Rik",188.047186556372,-3.21134475490318e-06,0.00144261529962931,0.674734103936738,0.980042980627536,"1110019D14Rik","No",NA
"1110020A21Rik",45.0206925967499,2.8451330725609e-06,0.00144267133179704,0.505021755933466,0.970641740612449,"1110020A21Rik","No",NA
"1110025M09Rik",19.0043883611722,-3.6928669189561e-06,0.00144268597930124,0.182092939322913,0.96988964270494,"1110025M09Rik","No",NA
"1110028F18Rik",0.74786595418581,1.54393224181311e-07,0.00144269476914737,0.692607772858724,NA,"1110028F18Rik",NA,NA
"1110032A03Rik",1434.51103139217,1.01684210754486e-05,0.00144242927426128,0.771137154201117,0.989356770250226,"1110032A03Rik","No",NA
"1110035H17Rik",8.84362309971989,1.27010316728391e-06,0.00144268768386893,0.589367319789282,NA,"1110035H17Rik",NA,NA
"1110038B12Rik",158.602151701522,0.277288506493697,0.299771952837449,0.00410923890344318,0.737209754658161,"1110038B12Rik","No",NA
"1110038F14Rik",486.661979497989,-9.50724113044984e-06,0.00144252725376242,0.403356054836842,0.96988964270494,"1110038F14Rik","No",NA
"1110046J04Rik",44.6642728334922,4.16886423811496e-06,0.00144268235261384,0.214973575471297,0.96988964270494,"1110046J04Rik","No",NA
"1110051M20Rik",106.038670166703,1.85460001954002e-06,0.00144264928812851,0.904005397615371,0.992350944582066,"1110051M20Rik","No",NA
"1110059E24Rik",371.198523380545,3.08022577176443e-08,0.00144253468892105,0.813705859530911,0.989380836054069,"1110059E24Rik","No",NA
"1110059G10Rik",313.059511366347,-6.41862950568032e-06,0.00144255867042109,0.527366661132363,0.974614155286565,"1110059G10Rik","No",NA
"1110065P20Rik",484.399753605774,-1.02305732418967e-05,0.00144253924794712,0.360057432845832,0.96988964270494,"1110065P20Rik","No",NA
"1190001M18Rik",1.32236031299097,4.24054842638614e-07,0.00144269454463268,0.8992712687847,NA,"1190001M18Rik",NA,NA
"1190005I06Rik",749.314122268966,7.64675453389226e-06,0.00144265543073853,0.202323142189089,0.96988964270494,"1190005I06Rik","No",NA
"1190007I07Rik",179.208412480647,6.41094538925095e-06,0.00144258933112022,0.253012070840999,0.96988964270494,"1190007I07Rik","No",NA
"1190028D05Rik",0.699946550967404,-1.67429614406859e-07,0.0014426949216745,0.699774271202785,NA,"1190028D05Rik",NA,NA
"1200007C13Rik",98.4054946198403,-1.64382853038844e-06,0.00144267960784848,0.625882981130716,0.975794708309648,"1200007C13Rik","No",NA
"1300002E11Rik",351.446972449045,4.56117229391051e-06,0.00144263172601505,0.512460184620637,0.971015336473786,"1300002E11Rik","No",NA
"1300014J16Rik",11.0216496659442,-4.25490576881619e-07,0.0014426856238093,0.550577686617788,NA,"1300014J16Rik",NA,NA
"1300017J02Rik",3.46055277404558,-1.80796256101159e-06,0.00144269466543448,0.115625134683233,NA,"1300017J02Rik",NA,NA
"1500002C15Rik",10.0893177095113,1.66625747858703e-06,0.00144268988695254,0.328254490442121,NA,"1500002C15Rik",NA,NA
"1500002F19Rik",4.88356681293149,6.55409522412076e-07,0.00144269204425636,0.65945937950819,NA,"1500002F19Rik",NA,NA
"1500004A13Rik",12.828701781403,1.40073831491968e-06,0.00144268726138291,0.562308092641319,NA,"1500004A13Rik",NA,NA
"1500005C15Rik",4.32557838714929,2.43998632477461e-07,0.00144269129113817,0.992563805147218,NA,"1500005C15Rik",NA,NA
"1500009C09Rik",1.33453732631374,-4.06614822644708e-07,0.00144269398073506,0.60520441218051,NA,"1500009C09Rik",NA,NA
"1500009L16Rik",2.87479971295394,-4.54090500913738e-07,0.00144269231610613,0.784826807905921,NA,"1500009L16Rik",NA,NA
"1500011B03Rik",143.75595483631,-7.26904902303001e-06,0.00144265395433684,0.227055517311892,0.96988964270494,"1500011B03Rik","No",NA
"1500012K07Rik",3.96385485224924,-9.33496746448732e-08,0.00144269146623426,0.9524598595302,NA,"1500012K07Rik",NA,NA
"1500015A07Rik",32.8185157124745,4.15355123644497e-06,0.00144267985588458,0.250642635034333,0.96988964270494,"1500015A07Rik","No",NA
"1500026H17Rik",23.5423730193064,7.9550335680028e-06,0.00144268988177149,0.0430085124257295,0.959528224506864,"1500026H17Rik","No",NA
"1500032F14Rik",0.636658591870064,-8.4857710840643e-07,0.00144269471532569,0.21572609136091,NA,"1500032F14Rik",NA,NA
"1520401A03Rik",8.17686312515708,1.46815626020723e-06,0.00144269170738333,0.365934358599906,NA,"1520401A03Rik",NA,NA
"1600002K03Rik",129.340367621613,2.52058068254887e-07,0.0014426524846571,0.964879191441498,0.995291996852439,"1600002K03Rik","No",NA
"1600010M07Rik",3.15433796379455,2.00576252235051e-06,0.00144269297575609,0.157565740757139,NA,"1600010M07Rik",NA,NA
"1600012H06Rik",698.161147982074,5.77464715500771e-07,0.0014424960897454,0.894252593717814,0.992350944582066,"1600012H06Rik","No",NA
"1600014C10Rik",5078.04263664369,1.2208124469427e-05,0.00144265364370559,0.08011091000488,0.959528224506864,"1600014C10Rik","No",NA
"1600017P15Rik",0.612966419270504,-7.98267266268737e-08,0.00144269486574813,0.690084763114642,NA,"1600017P15Rik",NA,NA
"1600020E01Rik",164.80621549756,3.45571821247425e-07,0.00144264671817977,0.954491811043603,0.993685932758873,"1600020E01Rik","No",NA
"1600023N17Rik",3.11907199120558,1.274899270001e-06,0.00144269325202215,0.299674187148524,NA,"1600023N17Rik",NA,NA
"1600025M17Rik",2.41527965088257,6.35576504407576e-07,0.00144269297368877,0.608130488999416,NA,"1600025M17Rik",NA,NA
"1600029O15Rik",0.548118516942524,-1.55138865410522e-07,0.0014426948014881,0.833760168193368,NA,"1600029O15Rik",NA,NA
"1700001C19Rik",0.89105074138048,-5.97852409740922e-08,0.00144269457575462,0.917878833113769,NA,"1700001C19Rik",NA,NA
"1700001G11Rik",23.7516758296004,-5.69590608164892e-06,0.00144267826576237,0.153003555776585,0.968687765471063,"1700001G11Rik","No",NA
"1700001G17Rik",7.66720976053868,-6.55190578323037e-06,0.00144269615596151,0.374880796817681,NA,"1700001G17Rik",NA,NA
"1700001J03Rik",7.23474580528995,5.32874930073037e-06,0.00144269460266785,0.775590819619299,NA,"1700001J03Rik",NA,NA
"1700001K19Rik",1.57035625931206,-9.81345975940672e-07,0.00144269461559054,0.129097569591365,NA,"1700001K19Rik",NA,NA
"1700001L05Rik",101.447035200553,-1.53491381992595e-06,0.00144267755729244,0.667352705070532,0.979019385276099,"1700001L05Rik","No",NA
"1700001O22Rik",9.07680797806572,-3.5208254765847e-06,0.00144269224736475,0.0633538552306076,NA,"1700001O22Rik",NA,NA
"1700001P01Rik",1.16243787539073,1.98810009916193e-07,0.00144269439941123,0.764347667002814,NA,"1700001P01Rik",NA,NA
"1700003E16Rik",1.57935578620581,2.96659081895342e-07,0.00144269398113497,0.723450937908113,NA,"1700003E16Rik",NA,NA
"1700003F12Rik",6.13950325736883,-5.92822844563939e-06,0.00144269627212773,0.0584254095739112,NA,"1700003F12Rik",NA,NA
"1700003G18Rik",2.73425966734808,9.818428830574e-07,0.00144269406314617,0.274176053256671,NA,"1700003G18Rik",NA,NA
"1700003I16Rik",1.8724744910894,-1.4818177245736e-06,0.00144269419058796,0.120434362036867,NA,"1700003I16Rik",NA,NA
"1700003M07Rik",1.92813400276511,4.8148782402737e-07,0.00144269364471087,0.63423147334822,NA,"1700003M07Rik",NA,NA
"1700006J14Rik",0.385184733198669,-3.74963238356782e-07,0.00144269498909054,0.453125774729839,NA,"1700006J14Rik",NA,NA
"1700007E05Rik",10.0740061628367,-2.96823336131042e-06,0.001442691097439,0.120682693468984,NA,"1700007E05Rik",NA,NA
"1700007J10Rik",0.950165957770562,2.48922155627539e-07,0.00144269470082033,0.587036175472723,NA,"1700007J10Rik",NA,NA
"1700007K13Rik",1.38057964360383,8.55868466282241e-08,0.00144269406939473,0.900953402875046,NA,"1700007K13Rik",NA,NA
"1700007L15Rik",50.914504355755,9.34779882240734e-06,0.00144266865522716,0.728372052634493,0.984375728988241,"1700007L15Rik","No",NA
"1700007P06Rik",0.874876372435075,-7.41658601394313e-07,0.0014426944284004,0.308924897206123,NA,"1700007P06Rik",NA,NA
"1700008B11Rik",1.07106697911922,7.51168268272578e-08,0.00144269460754827,0.906045513834259,NA,"1700008B11Rik",NA,NA
"1700008J07Rik",161.113686978711,-0.000232863249102554,0.00145224018821244,0.902825789171165,0.992350944582066,"1700008J07Rik","No",NA
"1700008O03Rik",1.84387904360941,1.26205035765786e-06,0.00144269383692993,0.224196737814242,NA,"1700008O03Rik",NA,NA
"1700009N14Rik",0.809535649685551,-8.13555197668393e-08,0.00144269492022175,0.64549811913319,NA,"1700009N14Rik",NA,NA
"1700010B13Rik",1.37048977482696,3.03527619305496e-07,0.00144269415880059,0.704224283568138,NA,"1700010B13Rik",NA,NA
"1700010G06Rik",1.82647246837832,-2.44673377042129e-07,0.0014426940751245,0.752411962749382,NA,"1700010G06Rik",NA,NA
"1700010I02Rik",22.1829129080101,9.26078934583115e-07,0.00144269374541119,0.359099599828323,0.96988964270494,"1700010I02Rik","No",NA
"1700010I14Rik",32.4394736598594,-4.00602073104161e-07,0.00144267859369483,0.970166881015375,0.996509887395897,"1700010I14Rik","No",NA
"1700010K24Rik",0.272665894035895,3.10802975875022e-08,0.00144269498287132,0.853547874924282,NA,"1700010K24Rik",NA,NA
"1700011B04Rik",0.447019678012996,3.26243948009164e-08,0.00144269491970399,0.903371766535702,NA,"1700011B04Rik",NA,NA
"1700011L22Rik",0.728824147532343,-2.43400050820653e-08,0.00144269471343688,0.847122921739071,NA,"1700011L22Rik",NA,NA
"1700012D14Rik",24.3380322026328,1.26021997041658e-06,0.00144268221438596,0.681747697021847,0.980556537486294,"1700012D14Rik","No",NA
"1700013F07Rik",0.6677329086469,3.34741029664312e-07,0.00144269478698165,0.735981998444638,NA,"1700013F07Rik",NA,NA
"1700014D04Rik",3.17879447171118,6.88676049131378e-08,0.00144269333172742,0.950652093905649,NA,"1700014D04Rik",NA,NA
"1700015I17Rik",1.31205035323213,4.19652277783492e-07,0.0014426939941222,0.633043498685697,NA,"1700015I17Rik",NA,NA
"1700015O11Rik",0.568573946265353,4.02632833672785e-07,0.00144269485102843,0.374253971021362,NA,"1700015O11Rik",NA,NA
"1700016A09Rik",5.55115402474841,-7.03084234105814e-07,0.00144269166578404,0.654710735303874,NA,"1700016A09Rik",NA,NA
"1700016D06Rik",0.874027069477316,4.55766582737566e-08,0.00144269462682745,0.962447929962072,NA,"1700016D06Rik",NA,NA
"1700016G22Rik",4.21090669128134,-1.9756702828148e-06,0.00144269222226427,0.215031846878383,NA,"1700016G22Rik",NA,NA
"1700016H13Rik",0.775147727863606,-4.4607930163357e-07,0.00144269489422511,0.39232801479373,NA,"1700016H13Rik",NA,NA
"1700016J18Rik",0.408572556912844,2.70390192766344e-07,0.00144269500235496,0.510366318402704,NA,"1700016J18Rik",NA,NA
"1700016L21Rik",0.704834062578127,5.47588167097692e-07,0.00144269484485104,0.335249621535146,NA,"1700016L21Rik",NA,NA
"1700016P03Rik",5.33720791507476,5.33051022257161e-07,0.00144269096516133,0.782106154391068,NA,"1700016P03Rik",NA,NA
"1700017B05Rik",1038.54297544995,5.20202202684828e-06,0.0014426381818914,0.435969884627946,0.970631649589188,"1700017B05Rik","No",NA
"1700017M07Rik",1.83022771523304,6.63189350939456e-07,0.00144269371781405,0.504221179088418,NA,"1700017M07Rik",NA,NA
"1700018B08Rik",0.49580335217067,1.11118786726084e-07,0.00144269492846145,0.769947069206806,NA,"1700018B08Rik",NA,NA
"1700018L02Rik",44.2153631938878,7.02859845225311e-07,0.00144266607091281,0.795946789869609,0.989380836054069,"1700018L02Rik","No",NA
"1700018M17Rik",2.08679102697652,8.88416464960161e-07,0.00144269435802743,0.247434111299066,NA,"1700018M17Rik",NA,NA
"1700019D03Rik",2.40677763054742,-1.11092084988241e-07,0.00144269379661907,0.903938787604738,NA,"1700019D03Rik",NA,NA
"1700019E08Rik",0.827760548727644,-1.15405805291136e-07,0.00144269459814537,0.824821804644456,NA,"1700019E08Rik",NA,NA
"1700019J19Rik",1.52568920467086,9.86652812671655e-08,0.00144269398276257,0.900979768270306,NA,"1700019J19Rik",NA,NA
"1700019L13Rik",7.20770215102436,-2.31498514820776e-06,0.00144268960273677,0.28242072779451,NA,"1700019L13Rik",NA,NA
"1700019N19Rik",0.777673770871034,1.93036764195614e-07,0.00144269461685218,0.740409949653343,NA,"1700019N19Rik",NA,NA
"1700020D05Rik",1.78927419818183,-7.67172873871385e-07,0.00144269405411363,0.37027021395505,NA,"1700020D05Rik",NA,NA
"1700020L24Rik",54.7612716826253,-5.79005923788388e-06,0.00144267661601499,0.740156481391233,0.984540961444815,"1700020L24Rik","No",NA
"1700021A07Rik",0.18420687361448,2.43989658459267e-07,0.00144269498457666,0.734687428275618,NA,"1700021A07Rik",NA,NA
"1700021F05Rik",535.40294181075,-9.54200978744704e-06,0.0014425807879434,0.0520805861502788,0.959528224506864,"1700021F05Rik","No",NA
"1700022H01Rik",0.721262120149494,-4.16158058667162e-08,0.00144269452909881,0.943115091650546,NA,"1700022H01Rik",NA,NA
"1700022I11Rik",0.325375635818433,-7.05639390624937e-08,0.00144269485185005,0.968111849238246,NA,"1700022I11Rik",NA,NA
"1700022N22Rik",27.6014441523862,5.46305475519861e-06,0.0014426887293232,0.059005923526908,0.959528224506864,"1700022N22Rik","No",NA
"1700023B13Rik",2.05836894383988,9.36356316223031e-07,0.00144269400752286,0.295503285369362,NA,"1700023B13Rik",NA,NA
"1700023F02Rik",2.11199031946986,3.44179499617396e-07,0.00144269397988138,0.671500238060034,NA,"1700023F02Rik",NA,NA
"1700023H06Rik",1.25757496885079,1.06027102950348e-06,0.00144269428234972,0.199263681004384,NA,"1700023H06Rik",NA,NA
"1700024J04Rik",7.55090990075933,-2.51154976525457e-06,0.00144269067498687,0.190319891276501,NA,"1700024J04Rik",NA,NA
"1700025C18Rik",0.61017113011256,-4.36057209653107e-07,0.00144269490937082,0.524053248169285,NA,"1700025C18Rik",NA,NA
"1700025G04Rik",50.368080059155,-2.32859810652603e-06,0.00144267604249065,0.323403953680823,0.96988964270494,"1700025G04Rik","No",NA
"1700025N23Rik",1.78952891615926,1.4911498567813e-06,0.00144269455099378,0.192267415644508,NA,"1700025N23Rik",NA,NA
"1700026D11Rik",1.05147594318462,-3.38512600419605e-07,0.00144269425531411,0.737664307173193,NA,"1700026D11Rik",NA,NA
"1700026J14Rik",0.924534342941011,4.93842757914777e-07,0.0014426946362282,0.387335667312162,NA,"1700026J14Rik",NA,NA
"1700026N04Rik",2.51102004552256,-1.26236446302999e-06,0.00144269341643256,0.375039758255246,NA,"1700026N04Rik",NA,NA
"1700028B04Rik",1.18210255118181,3.54718177127877e-07,0.00144269438214057,0.611796534675626,NA,"1700028B04Rik",NA,NA
"1700028D13Rik",0.9605309362512,-2.98362369253982e-07,0.00144269448382596,0.639745536384041,NA,"1700028D13Rik",NA,NA
"1700028E10Rik",20.7208138262969,5.15703688403854e-07,0.00144267932952001,0.843610518170421,0.990433860372198,"1700028E10Rik","No",NA
"1700028J19Rik",4.32067760038196,-8.08268203120532e-07,0.00144269216415803,0.568492971194928,NA,"1700028J19Rik",NA,NA
"1700028K03Rik",3.23879896197056,4.04641125684412e-07,0.00144269260859547,0.758894814086706,NA,"1700028K03Rik",NA,NA
"1700028N14Rik",1.6357181280539,-1.46008497886719e-07,0.00144269424452242,0.828856490912802,NA,"1700028N14Rik",NA,NA
"1700028P15Rik",0.411189228000076,4.60103782063795e-08,0.00144269483368297,0.940244171951544,NA,"1700028P15Rik",NA,NA
"1700029F12Rik",1.97108026295845,6.63375119968725e-08,0.0014426938367674,0.94447352732341,NA,"1700029F12Rik",NA,NA
"1700029H14Rik",9.71671719248331,-1.0315716634528e-06,0.00144269146258847,0.513640873623826,NA,"1700029H14Rik",NA,NA
"1700029I15Rik",220.430720518804,-6.23259167806311e-06,0.00144265538762116,0.280435912326368,0.96988964270494,"1700029I15Rik","No",NA
"1700029J07Rik",148.216742242978,1.36623030716706e-05,0.00144270712653113,0.0519132119309025,0.959528224506864,"1700029J07Rik","No",NA
"1700030C10Rik",75.6306470947334,-6.76139910298658e-06,0.00144268312630585,0.0707303178908229,0.959528224506864,"1700030C10Rik","No",NA
"1700030C12Rik",1.22000415354407,-8.18141993494069e-07,0.00144269456281994,0.208748602198997,NA,"1700030C12Rik",NA,NA
"1700030C14Rik",1.74537117410678,-1.23508748821322e-06,0.00144269388002916,0.223259219723989,NA,"1700030C14Rik",NA,NA
"1700030J22Rik",9.19920642961448,1.33597054528514e-06,0.00144268809496934,0.558291916334585,NA,"1700030J22Rik",NA,NA
"1700030K09Rik",323.826798378754,-3.75256812649591e-06,0.00144247443294775,0.766849563220741,0.98816124844028,"1700030K09Rik","No",NA
"1700030N03Rik",9.64670441747223,1.39384331516258e-06,0.00144268626517154,0.586625185808879,NA,"1700030N03Rik",NA,NA
"1700030N18Rik",7.81848885212406,3.88286327521991e-07,0.0014426912520788,0.814775882967617,NA,"1700030N18Rik",NA,NA
"1700031P21Rik",1.3707911669172,-3.29969737332097e-07,0.00144269428677015,0.657194748880075,NA,"1700031P21Rik",NA,NA
"1700034H15Rik",11.731766472773,-1.14933135180215e-06,0.00144268418770918,0.682627670875928,NA,"1700034H15Rik",NA,NA
"1700034I23Rik",1.30159419665718,1.18320581826077e-09,0.00144269489112402,0.981763530117628,NA,"1700034I23Rik",NA,NA
"1700034K08Rik",0.804208422410961,-4.8735256647633e-07,0.00144269460555977,0.43243832603055,NA,"1700034K08Rik",NA,NA
"1700034P13Rik",11.4276852488347,6.2419997836101e-06,0.00144269465463994,0.054336373751018,NA,"1700034P13Rik",NA,NA
"1700036A12Rik",0.95515321252135,-8.43601151251051e-07,0.00144269461477511,0.18604990255759,NA,"1700036A12Rik",NA,NA
"1700036G14Rik",0.370908582595256,-2.7542146303459e-07,0.00144269500110545,0.570326196692152,NA,"1700036G14Rik",NA,NA
"1700037C18Rik",74.7267716584468,-5.86880182953116e-06,0.00144264961671468,0.33356774282536,0.96988964270494,"1700037C18Rik","No",NA
"1700037F03Rik",0.415003067495637,-2.08283473054093e-08,0.00144269490613374,0.8680000199226,NA,"1700037F03Rik",NA,NA
"1700037H04Rik",2930.48358590588,-7.32308914106e-06,0.00144264605578166,0.257382485489431,0.96988964270494,"1700037H04Rik","No",NA
"1700040D17Rik",6.53970460700514,3.8804143955796e-07,0.00144268877544777,0.96969706467076,NA,"1700040D17Rik",NA,NA
"1700040L08Rik",1.03661529974965,6.31287534212628e-07,0.00144269490727325,0.231434707961346,NA,"1700040L08Rik",NA,NA
"1700041G16Rik",2.07843130794941,4.60627948178017e-07,0.0014426938735345,0.617995995070672,NA,"1700041G16Rik",NA,NA
"1700045I11Rik",0.548906138401419,-4.84268974222733e-07,0.00144269478404869,0.352654172386708,NA,"1700045I11Rik",NA,NA
"1700047A11Rik",0.329121566872791,8.43052931695518e-09,0.00144269480363552,0.968298740381792,NA,"1700047A11Rik",NA,NA
"1700047E10Rik",0.497626681766886,1.15222744547743e-07,0.00144269483350324,0.884572546180275,NA,"1700047E10Rik",NA,NA
"1700047G03Rik",94.0714558001435,-8.77104600410787e-07,0.00144268543129469,0.736032459968427,0.984375728988241,"1700047G03Rik","No",NA
"1700047K16Rik",10.524189561461,1.55258184305898e-06,0.00144269075517191,0.401568487571115,NA,"1700047K16Rik",NA,NA
"1700047M11Rik",10.9064342577415,-4.91964881265392e-07,0.00144269210568658,0.529793511886317,NA,"1700047M11Rik",NA,NA
"1700048O14Rik",0.176469480758664,-1.52963078171077e-07,0.00144269501475971,0.782383167153586,NA,"1700048O14Rik",NA,NA
"1700048O20Rik",9.03929814147365,-7.5279706381965e-07,0.00144268739869699,0.749740991696914,NA,"1700048O20Rik",NA,NA
"1700051A21Rik",0.57771639587236,2.47005967044098e-07,0.00144269488292594,0.631182789310769,NA,"1700051A21Rik",NA,NA
"1700052K11Rik",199.23355308907,-5.60625065437632e-06,0.00144264961025795,0.352994380635031,0.96988964270494,"1700052K11Rik","No",NA
"1700054O05Rik",1.06966665809146,-8.72629445877403e-07,0.00144269438432596,0.420146315004072,NA,"1700054O05Rik",NA,NA
"1700054O19Rik",2.66850603908406,-1.20281737647933e-06,0.0014426932709534,0.318309417836334,NA,"1700054O19Rik",NA,NA
"1700055D18Rik",99.2701260788661,5.95096719195978e-06,0.00144267527261763,0.169863879589504,0.96988964270494,"1700055D18Rik","No",NA
"1700056E22Rik",301.579023536746,-2.2912598591538e-05,0.00144262632888958,0.0323287868848389,0.959528224506864,"1700056E22Rik","No",NA
"1700056N10Rik",8.13406889852838,-1.69020790142499e-06,0.00144268975684057,0.568706381905,NA,"1700056N10Rik",NA,NA
"1700057G04Rik",0.162825650003998,2.48602943016185e-07,0.00144269497055586,0.975836239922968,NA,"1700057G04Rik",NA,NA
"1700060C16Rik",1.59978905865991,3.56420249425272e-07,0.00144269423111136,0.641000000218937,NA,"1700060C16Rik",NA,NA
"1700060C20Rik",0.358982299985089,1.67707298064333e-07,0.00144269502134129,0.596306063623971,NA,"1700060C20Rik",NA,NA
"1700061A03Rik",5.18685240440799,-2.43883473601033e-07,0.00144269103930607,0.723670233730871,NA,"1700061A03Rik",NA,NA
"1700061E17Rik",0.429095578579867,2.07828307826231e-07,0.00144269491864976,0.591143534228261,NA,"1700061E17Rik",NA,NA
"1700061N14Rik",1.55683399619438,4.9485347357986e-07,0.00144269439624274,0.476484722299232,NA,"1700061N14Rik",NA,NA
"1700062C10Rik",1.66251859517451,4.36029277995978e-07,0.00144269351875483,0.680450543175016,NA,"1700062C10Rik",NA,NA
"1700063D05Rik",0.946733526144512,1.25350771142677e-06,0.00144269476684835,0.0605710975513335,NA,"1700063D05Rik",NA,NA
"1700063J08Rik",11.2142051491935,-9.89077031881254e-07,0.00144268588311887,0.701581594108458,NA,"1700063J08Rik",NA,NA
"1700064H15Rik",1.23470100497444,-4.01109681933916e-07,0.00144269421664286,0.679232494971867,NA,"1700064H15Rik",NA,NA
"1700065D16Rik",1.00063148670371,-8.61619991250197e-08,0.00144269443922607,0.884850951274145,NA,"1700065D16Rik",NA,NA
"1700066B19Rik",2.45656754245887,-1.80371094575262e-07,0.0014426927110618,0.582227414907846,NA,"1700066B19Rik",NA,NA
"1700066M21Rik",172.609111914408,-3.95958603369346e-06,0.00144262636674562,0.559008208849377,0.975554986324048,"1700066M21Rik","No",NA
"1700067K01Rik",0.761877890020708,-3.6705280165001e-07,0.001442694703135,0.470757186782496,NA,"1700067K01Rik",NA,NA
"1700069B07Rik",0.571278759562392,7.88868297443492e-08,0.00144269490482974,0.939722172905512,NA,"1700069B07Rik",NA,NA
"1700072G22Rik",7.20223773726756,-1.98640668619263e-06,0.00144269256851876,0.189302814754561,NA,"1700072G22Rik",NA,NA
"1700081N11Rik",2.06537431106267,-8.41855156207382e-07,0.00144269458534599,0.171640530773239,NA,"1700081N11Rik",NA,NA
"1700082M22Rik",13.1387784290166,-1.32730782275695e-06,0.00144268719139304,0.580057468234344,NA,"1700082M22Rik",NA,NA
"1700084E18Rik",17.5699230185849,-2.38091914130137e-06,0.00144268307858705,0.440050351948851,0.970641740612449,"1700084E18Rik","No",NA
"1700086L19Rik",0.40769422608254,-3.1926267498072e-07,0.00144269484930649,0.57111780851526,NA,"1700086L19Rik",NA,NA
